gsis_id,display_name,common_first_name,first_name,last_name,short_name,football_name,suffix,esb_id,nfl_id,pfr_id,pff_id,otc_id,espn_id,smart_id,birth_date,position_group,position,ngs_position_group,ngs_position,height,weight,headshot,college_name,college_conference,jersey_number,rookie_season,last_season,latest_team,status,ngs_status,ngs_status_short_description,years_of_experience,pff_position,pff_status,draft_year,draft_round,draft_pick,draft_team
THI498348,R.C. Thielemann,R.C.,Ray,Thielemann,,,,THI498348,,ThieR.00,,,,32005448-4949-8348-4f86-f5f12f4f9117,1955-08-12,OL,G,,,76,255,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/skwbccybytgpwas5ypz6",Arkansas,,0,1977,1988,WAS,ACT,,,12,,,1977,2,36,ATL
00-0030035,Adam Thielen,Adam,Adam,Thielen,A.Thielen,Adam,,THI510348,40488,ThieAd00,8288,2766,16460,32005448-4951-0348-440c-28f32f21652b,1990-08-22,WR,WR,WR,SLOT_WR,74,200,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pv6gajxtt6zhum2unnsl",Minnesota State,Northern Sun Intercollegiate Conference,,2013,2025,PIT,ACT,ACT,Active,12,WR,A,,,,
00-0041538,Dillon Thieneman,Dillon,Dillon,Thieneman,,,,THI666823,,ThieDi00,174971,13169,4954445,32005448-4966-6823-396e-49f496f38c4d,2004-08-08,DB,SAF,,,72,201,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hyl3qlps5bwhwvklhf2j",Oregon; Purdue,,31,2026,2026,CHI,ACT,,,0,S,A,2026,1,25,CHI
00-0035017,Jacob Thieneman,Jacob,Jacob,Thieneman,,,,THI669182,,ThieJa00,34876,,3918008,32005448-4966-9182-e367-90c34a3a2bf0,1996-02-29,DB,DB,,,73,215,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zfzdgtszgs12ecgyjwct",Purdue,,0,2019,2019,SF,DEV,,,0,,,,,,
00-0016210,John Thierry,John,John,Thierry,,,,THI673901,,ThieJo20,,,623,32005448-4967-3901-a204-ef1515a862da,1971-09-04,LB,OLB,,,76,262,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iuwlkqbph7pkzdmg0aeg",Alcorn State,,55,1994,2002,ATL,ACT,,,9,,,1994,1,11,CHI
00-0026577,Marcus Thigpen,Marcus,Marcus,Thigpen,,,,THI675348,34790,ThigMa00,5488,706,12524,32005448-4967-5348-988b-a1223f6cc29f,1986-05-15,WR,WR,,,69,200,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yjyhu6hejsynzkfiayqm",Indiana,,11,2012,2015,BUF,CUT,,,4,WR,,,,,
00-0016213,Tommy Thigpen,Tommy,Tommy,Thigpen,,,,THI675789,,,,,,32005448-4967-5789-7c8a-6c780cc87631,1971-03-17,LB,LB,,,74,242,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ordql06txehd23jik1dg",North Carolina,,0,1993,1993,NYG,RES,,,0,,,,,,
00-0025604,Tyler Thigpen,Tyler,Tyler,Thigpen,,,,THI677677,32410,ThigTy00,3833,261,10660,32005448-4967-7677-364f-a25407f3dc5c,1984-04-14,QB,QB,,,73,216,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t5hyo9kscmesf9ymrsnd",Coastal Carolina,,4,2007,2014,CLE,ACT,,,7,QB,,2007,7,217,MIN
00-0016214,Yancey Thigpen,Yancey,Yancey,Thigpen,,,,THI679565,,ThigYa00,,,273,32005448-4967-9565-7e55-d8fd1dcf0b3a,1969-08-15,WR,WR,,,73,203,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lb29lzjhag8zdttskkh7",Winston Salem State University,,82,1991,2000,TEN,ACT,,,9,,,1991,4,90,LAC
00-0037222,A.J. Thomas,A.J.,A.J.,Thomas,A.Thomas,A.J.,,THO017634,54891,ThomAJ00,56309,10686,4240155,32005448-4f01-7634-f373-b4ac337648b5,1999-09-18,DB,DB,DB,SAFETY,74,220,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zcxsx9jb1um8y7h9jy48",Western Michigan,Mid-American Conference,38,2022,2024,NE,CUT,CUT,Practice Squad,1,S,P,,,,
00-0019593,Adalius Thomas,Adalius,Adalius,Thomas,,,,THO013777,25499,ThomAd00,690,,2317,32005448-4f01-3777-c0f2-0ffd88e38d7d,1977-08-18,LB,OLB,,,74,270,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/stratxlva7uurggajo5y",Southern Mississippi,,96,2000,2009,NE,ACT,,,10,,,2000,6,186,BAL
00-0033447,Ahmad Thomas,Ahmad,Ahmad,Thomas,A.Thomas,Ahmad,,THO017083,45347,ThomAh00,49204,6088,3042403,32005448-4f01-7083-73ef-a88e38f15ec7,1994-12-15,LB,LB,LB,OLB,72,227,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hu1vy5fqxcx49ypgc8nl",Oklahoma,Big Twelve Conference,52,2017,2019,ATL,ACT,ACT,Active,1,LB,,,,,
THO018186,Skip Thomas,Skip,Alonzo,Thomas,,,,THO018186,,ThomSk20,,,,32005448-4f01-8186-fcb7-a25dfb8739d6,1950-02-07,DB,CB,,,73,205,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dsl1fxhc3h2qkhzbxcp4",USC; Arizona Western,,0,1974,1977,LV,ACT,,,6,,,,,,
00-0037008,Ambry Thomas,Ambry,Ambry,Thomas,A.Thomas,Ambry,,THO021217,53531,ThomAm00,56058,9566,4258209,32005448-4f02-1217-3985-ccf716f6a559,1999-09-09,DB,CB,DB,CB,72,190,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/amjpcxjbfudtvtargzfa",Michigan,Big Ten Conference,,2021,2025,PHI,CUT,RES,Reserve/Future,5,CB,IR,2021,3,102,SF
THO024248,Andre Thomas,Andre,Andre,Thomas,,,,THO024248,,ThomAn20,,,,32005448-4f02-4248-3c68-e6dd9773ff16,1960-11-28,RB,RB,,,72,205,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eni77aj4wmremlktn3zb",Mississippi,,0,1987,1987,MIN,ACT,,,1,,,,,,
00-0036386,Andrew Thomas,Andrew,Andrew,Thomas,A.Thomas,Andrew,,THO025763,52412,ThomAn02,59701,8744,4259566,32005448-4f02-5763-1c5b-1459b2c5ddf0,1999-01-22,OL,OT,OL,T,77,315,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yvwuonp6lhw7ougn7q16",Georgia,Southeastern Conference,78,2020,2026,NYG,ACT,RES,R/Injured,7,T,A,2020,1,4,NYG
00-0020403,Anthony Thomas,Anthony,Anthony,Thomas,,,,THO027279,26256,ThomAn01,808,,2586,32005448-4f02-7279-82ae-eefdcd7e6c5b,1977-11-07,RB,RB,,,74,221,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ptc0qke4gckl4hfhl9l3",Michigan,,28,2001,2007,BUF,RES,,,7,,,2001,2,38,CHI
00-0040133,Azareye'h Thomas,Azareye'h,Azareye'h,Thomas,,,,THO029457,,ThomAz00,156277,12433,4685596,32005448-4f02-9457-6442-59bf797e4ae8,2004-07-06,DB,CB,,,73,197,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yects9qe1kkzkmiunvok",Florida State,,1,2025,2026,NYJ,ACT,,,2,CB,A,2025,3,73,NYJ
00-0022976,Benard Thomas,Benard,Benard,Thomas,,,,THO029552,,,,,,32005448-4f02-9552-b8e3-3f7957f16c52,1981-04-10,DL,DE,,,76,263,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kgqzbibttuzdtvzeivrk",Nebraska,,99,2005,2005,BAL,ACT,,,0,,,,,,
THO030310,Ben Thomas,Ben,Benjamin,Thomas,,,,THO030310,,ThomBe20,,,,32005448-4f03-0310-adc7-b2e199b3c737,1961-07-02,DL,DE,,,76,280,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s9fvpyrjq82kzdsfynkr",Auburn,,0,1985,1991,LA,CUT,,,5,,,1985,2,56,NE
00-0016223,Blair Thomas,Blair,Blair,Thomas,,,,THO036372,,ThomBl00,,,6663,32005448-4f03-6372-6284-b79ed7d1d40a,1967-10-07,RB,RB,,,70,202,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/srltcukdwty3b1j12ydx",Penn State,,0,1990,1995,CAR,ACT,,,6,,,1990,1,2,NYJ
00-0031305,Brandon Thomas,Brandon,Brandon,Thomas,B.Thomas,Brandon,,THO043949,41329,ThomBr02,8735,3039,16739,32005448-4f04-3949-68b1-bb9eda924eb1,1991-02-18,OL,G,,,75,317,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f1kg2obhxkdefqqx2qq6",Clemson,Atlantic Coast Conference,70,2014,2019,JAX,RES,ACT,Active,2,,,2014,3,100,SF
00-0037637,Brayden Thomas,Brayden,Brayden,Thomas,B.Thomas,Brayden,,THO044707,55216,ThomBr04,138266,,4608378,32005448-4f04-4707-e21d-7d91fa81e941,1998-03-20,LB,LB,DL,EDGE,75,260,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gtt7dmr6i9bl5de0byop",North Dakota State; Minnesota State,Missouri Valley Football Conference,98,2022,2022,LA,DEV,RES,Reserve/Future,0,,,,,,
00-0039893,Brian Thomas Jr.,Brian,Brian,Thomas,B.Thomas,Brian,,THO419793,57144,ThomBr06,146760,11631,4432773,32005448-4f41-9793-7e94-7811f8a76eb2,2002-10-08,WR,WR,WR,WR,74,209,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/plnekkriys4cm11rnxwl",LSU,Southeastern Conference,7,2024,2026,JAX,ACT,ACT,Active,3,WR,A,2024,1,23,JAX
00-0016226,Broderick Thomas,Broderick,Broderick,Thomas,,,,THO048496,,ThomBr20,,,7070,32005448-4f04-8496-1869-36d8fa48c04a,1967-02-20,LB,LB,,,76,254,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/emcskaiz5oznh2lfwvzm",Nebraska,,51,1989,1998,DAL,RES,,,10,,,1989,1,6,TB
00-0021081,Bryan Thomas,Bryan,Bryan,Thomas,,,,THO054183,27152,ThomBr21,1029,972,3550,32005448-4f05-4183-16bd-fb7c8360993c,1979-06-07,LB,OLB,,,76,265,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wcbjkilig4hzxliamh7u",UAB,,58,2002,2012,NYJ,ACT,,,11,ED,,2002,1,22,NYJ
00-0041218,Bryan Thomas Jr.,Bryan,Bryan,Thomas,,,,THO420551,,ThomBr08,158108,13530,4836472,32005448-4f42-0551-3e33-303117569074,2004-06-28,DL,DE,,,74,235,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/c46kdynfmqxdt9zlm1kn",South Carolina,,57,2026,2026,JAX,ACT,,,0,ED,A,,,,
THO060620,Calvin Thomas,Calvin,Calvin,Thomas,,,,THO060620,,ThomCa00,,,,32005448-4f06-0620-a528-7661ccb39236,1960-01-07,RB,RB,,,71,239,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bw6sirik6acjjdmqtjbb",Illinois,,0,1982,1988,DEN,ACT,,,7,,,,,,
00-0031643,Cam Thomas,Cam,Cam,Thomas,,,,THO063714,,ThomCa01,9739,4155,2573402,32005448-4f06-3714-dd1c-c15135072670,1991-05-05,DB,CB,,,73,200,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uffhsjqxldtc2hmaifhd",Western Kentucky,,41,2015,2015,BUF,PUP,,,0,,,,,,
00-0027745,Cam Thomas,Cam,Cameron,Thomas,C.Thomas,Cam,,THO063777,35585,ThomCa99,5669,438,13470,32005448-4f06-3777-f161-962f86f58d4d,1986-12-12,DL,DT,DL,INTERIOR_LINE,76,335,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fyzxnsiqgjrw6tzj3szt",North Carolina,,93,2010,2017,KC,CUT,CUT,,8,DI,,2010,5,146,LAC
00-0037815,Cameron Thomas,Cameron,Cameron,Thomas,C.Thomas,Cameron,,THO063745,54552,ThomCa03,82387,10132,4361510,32005448-4f06-3745-1011-bed0041e27a2,2000-07-01,DL,DE,DL,EDGE,76,265,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/utrucssevq1dvqtxu3eh",San Diego State,Mountain West Conference,99,2022,2026,ATL,ACT,ACT,Active,5,ED,A,2022,3,87,ARI
THO065166,Tre Thomas,Tre,Carl,Thomas,,,,THO065166,,ThomTr20,,,2094,32005448-4f06-5166-5b85-33717f0a9d8d,1975-09-12,DB,DB,,,73,216,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cwpzsvnwudry65zwxzil",Texas,,29,1999,1999,NYG,CUT,,,1,,,,,,
THO072744,Carlton Thomas,Carlton,Carlton,Thomas,,,,THO072744,,ThomCa22,,,,32005448-4f07-2744-bfc2-bb513f1ce31c,1963-11-25,DB,DB,,,72,200,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aicpoqevisw9n5boeckl",Elizabeth City State Univ,,0,1987,1987,KC,ACT,,,0,,,,,,
00-0034770,Chad Thomas,Chad,Chad,Thomas,C.Thomas,Chad,,THO076181,46136,ThomCh06,48565,6952,3123045,32005448-4f07-6181-a3f7-14b1f9f25fff,1995-10-12,DL,DE,DL,INTERIOR_LINE,77,278,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5awgn0fvq2inc0hptey",Miami,Atlantic Coast Conference,92,2018,2019,CLE,ACT,ACT,Active,2,ED,,2018,3,67,CLE
00-0016234,Chuck Thomas,Chuck,Charles,Thomas,,,,THO084868,,ThomCh21,,,,32005448-4f08-4868-9656-9969e9095cdf,1960-12-24,OL,C,,,75,270,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/moyqclnnuypfd1mlhj8d",Oklahoma,,0,1985,1992,SF,CUT,,,7,,,1985,8,199,HOU
00-0024813,Pierre Thomas,Pierre,Charles,Thomas,,Pierre,,THO085535,32757,ThomPi00,4080,1516,10713,32005448-4f08-5535-6e4e-eeeefe02f1f3,1984-12-18,RB,RB,,,71,215,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w58uf8rmlucv7qagwrfv",Illinois,Big Ten Conference,39,2007,2015,WAS,ACT,ACT,Active,9,HB,,,,,
THO085684,Charlie Thomas,Charlie,Charles,Thomas,,,,THO085684,,ThomCh20,,,,32005448-4f08-5684-e1dc-546da36f4f23,1948-11-27,RB,RB,,,69,180,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vy4qutua2f2quty1tfcx",Tennessee State,,0,1975,1975,KC,ACT,,,1,,,,,,
00-0038719,Charlie Thomas,Charlie,Charlie,Thomas,C.Thomas,Charlie,,THO086194,56409,ThomCh02,76790,11409,4360572,32005448-4f08-6194-3325-0185cc5cce94,2000-01-31,LB,LB,LB,MLB,75,216,,Georgia Tech,Atlantic Coast Conference,35,2023,2023,CLE,DEV,CUT,Waivers/No Rec.,0,,,,,,
00-0016232,Chris Thomas,Chris,Chris,Thomas,,,,THO086500,,ThomCh00,,,814,32005448-4f08-6500-b5a8-cedf0428ccef,1971-07-16,WR,WR,,,72,190,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y8bwk8xvjnyhuo68cfxv",Cal Poly (San Luis Obispo),,87,1995,2001,KC,CUT,,,5,,,,,,
00-0016235,Corey Thomas,Corey,Corey,Thomas,,,,THO087316,,ThomCo00,,,,32005448-4f08-7316-6909-06e93566f57b,1975-06-06,WR,WR,,,72,164,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mmzyoiutmr8elw8t7szt",Duke,,15,1998,1998,DET,ACT,,,0,,,,,,
00-0016236,Cornell Thomas,Cornell,Cornell,Thomas,,,,THO088132,,ThomCo20,,,,32005448-4f08-8132-6fc0-681ed24b2b08,1972-11-11,DL,DE,,,75,250,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rdzfyo1ima5b02oq5k2u",West Georgia,,0,1994,1994,LAC,ACT,,,0,,,,,,
THO090930,Curtland Thomas,Curtland,Curtland,Thomas,,,,THO090930,,ThomCu20,,,,32005448-4f09-0930-757f-5429d00de4f0,1962-02-19,WR,WR,,,72,185,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zgmnxs761s25ds8muzsf",Missouri,,0,1987,1987,NO,ACT,,,1,,,1984,12,335,WAS
00-0037158,DQ Thomas,DQ,DQuarius,Thomas,D.Thomas,D.Q.,,THO118966,54836,ThomDQ00,57979,,4243960,32005448-4f11-8966-39da-8b16fa6a6708,1998-12-04,LB,LB,LB,MLB,74,216,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cuz6l95syzww5dsv0ify",Middle Tennessee State,Conference USA,48,2022,2022,GB,DEV,DEV,Practice Squad,0,,,,,,
00-0030531,Dallas Thomas,Dallas,Dallas,Thomas,D.Thomas,Dallas,,THO091308,40025,ThomDa04,7858,2228,15868,32005448-4f09-1308-6275-a647569ccbe2,1989-10-30,OL,G,OL,G,77,316,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a9jpyagpxqd9lttgvgwd",Tennessee,,63,2013,2016,MIA,CUT,CUT,,4,G,,2013,3,77,MIA
THO091687,Damon Thomas,Damon,Damon,Thomas,,,,THO091687,,ThomDa20,,,7771,32005448-4f09-1687-2df0-ff812155d25f,1970-12-15,WR,WR,,,74,215,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y9pwnvm5nwnvjlj1q6we",Wayne State College; Fresno City College,,0,1994,1995,BUF,ACT,,,2,,,,,,
00-0028000,Daniel Thomas,Daniel,Daniel,Thomas,,,,THO092066,37137,ThomDa03,6214,679,14056,32005448-4f09-2066-9530-a971bf7af191,1987-10-29,RB,RB,,,73,235,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vskzvdncbtm9dn5orl50",Kansas State; Manhattan Christian Coll. KS (J.C.); Butler County JC; Northwest Mississippi CC,,30,2011,2014,MIA,ACT,,,4,HB,,2011,2,62,MIA
00-0036306,Daniel Thomas,Daniel,Daniel,Thomas,D.Thomas,Daniel,,THO091876,52565,ThomDa07,42544,8897,4035505,32005448-4f09-1876-a61f-71eebb43a299,1998-07-01,DB,SAF,DB,SAFETY,70,215,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qbw8gam5wiinqegq213p",Auburn,Southeastern Conference,24,2020,2026,CLE,ACT,ACT,Active,7,S,A,2020,5,157,JAX
00-0016242,Dave Thomas,Dave,Dave,Thomas,,,,THO093961,,ThomDa21,,,512,32005448-4f09-3961-f6f5-6777edd7c985,1968-08-25,DB,DB,,,75,218,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l50tt8rxxl87f7mqmqat",Tennessee; Butler County JC,,41,1993,2001,NYG,ACT,,,9,,,1993,8,203,DAL
00-0031060,De'Anthony Thomas,De'Anthony,De'Anthony,Thomas,D.Thomas,De'Anthony,,THO095665,41353,ThomDe05,8759,3063,16945,32005448-4f09-5665-2ec7-1e2e24294c99,1993-01-05,WR,WR,WR,WR,68,176,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ubevvtu8f1snobsxnnwl",Oregon,,16,2014,2020,BAL,NWT,RES,,7,WR,S,2014,4,124,KC
00-0027874,Demaryius Thomas,Demaryius,Demaryius,Thomas,De.Thomas,Demaryius,,THO095855,35461,ThomDe03,5547,17,13216,32005448-4f09-5855-cc31-142ac25a7d75,1987-12-25,WR,WR,WR,WR,75,225,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p1yjsqtqimjd6iazu3h9",Georgia Tech,,18,2010,2019,NYJ,ACT,RES,,10,WR,,2010,1,22,DEN
00-0016248,Derrick Thomas,Derrick,Derrick,Thomas,,,,THO103054,,ThomDe01,,,98,32005448-4f10-3054-71b0-b3400ba9fb16,1967-01-01,LB,OLB,,,75,255,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hc6lml7eziwksy7ng5ot",Alabama,,58,1989,1999,KC,ACT,,,11,,,1989,1,4,KC
THO096992,Derrick Thomas,Derrick,Derrick,Thomas,,,,THO096992,,ThomDe21,,,,32005448-4f09-6992-235b-cb523ca872ee,1965-03-08,RB,RB,,,72,232,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e3mauucbmtv3zwmx89fi",Arkansas,,0,1987,1987,TB,ACT,,,0,,,,,,
THO109116,Dee Thomas,Dee,Derward,Thomas,,,,THO109116,,ThomDe20,,,,32005448-4f10-9116-69fc-b8a2bfbe7a38,1967-11-07,DB,DB,,,70,176,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n9vxgiiaef2pezvmfop7",Nicholls State,,0,1990,1990,HOU,ACT,,,0,,,1990,10,264,HOU
00-0026174,Devin Thomas,Devin,Devin,Thomas,,,,THO112147,33115,ThomDe02,4348,6707,11268,32005448-4f11-2147-6e3e-ad2d48d30d14,1986-11-15,WR,WR,,,74,221,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/blk40lqgykitt6vuoixj",Michigan State; Coffeyville CC,,15,2008,2011,NYG,ACT,,,4,WR,,2008,2,34,WAS
00-0026335,Donald Thomas,Donald,Donald,Thomas,,,,THO113662,33276,ThomDo26,4509,1213,11429,32005448-4f11-3662-59cf-ebda45dc64e6,1985-09-25,OL,G,,,76,303,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q3nhoafpgvvi9z3qyqot",Connecticut,,66,2008,2014,IND,RES,,,7,G,,2008,6,195,MIA
THO115178,Donnie Thomas,Donnie,Donnie,Thomas,,,,THO115178,,ThomDo20,,,,32005448-4f11-5178-b946-a1d0b9344467,1953-03-12,LB,LB,,,74,245,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t6xnflg3euz5mchu1lpa",Indiana,,0,1976,1976,NE,ACT,,,0,,,1976,11,298,NE
00-0022917,Dontarrious Thomas,Dontarrious,Dontarrious,Thomas,,,,THO116693,29001,ThomDo21,1769,,5573,32005448-4f11-6693-e28e-fd4ddf4e6f0f,1980-09-02,LB,LB,,,74,241,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bqijd5kq7txeankg0jai",Auburn,,57,2004,2009,LAC,ACT,,,6,,,2004,2,48,MIN
00-0016251,Doug Thomas,Doug,Douglas,Thomas,,,,THO118209,,ThomDo00,,,6764,32005448-4f11-8209-7256-8b908c46e590,1969-09-18,WR,WR,,,70,178,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u7wzoghkfs5jimjzp14t",Clemson,,0,1991,1993,SEA,ACT,,,3,,,1991,2,51,SEA
00-0038922,Drake Thomas,Drake,Drake,Thomas,D.Thomas,Drake,,THO119345,56644,ThomDr00,97525,11399,4428659,32005448-4f11-9345-b166-f87d106ff4bb,2000-02-25,LB,LB,LB,MLB,71,228,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rmsrwh97imnsmq3lw1xm",N.C. State,Atlantic Coast Conference,32,2023,2026,SEA,ACT,ACT,Active,4,LB,A,,,,
THO121240,Duane Thomas,Duane,Duane,Thomas,,,,THO121240,,ThomDu00,,,,32005448-4f12-1240-2f50-b0f1e7194ba9,1947-06-21,RB,RB,,,73,220,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z6zigr1gtluqzjviapb1",West Texas State,,0,1974,1974,WAS,ACT,,,5,,,,,,
00-0033675,Dymonte Thomas,Dymonte,Dymonte,Thomas,D.Thomas,Dymonte,,THO125786,45549,ThomDy01,49127,6273,3045206,32005448-4f12-5786-67c0-cb738f83c6e9,1993-11-30,DB,DB,DB,SAFETY,74,199,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yagsyf7snulkeqjf4vvz",Michigan,Big Ten Conference,35,2017,2019,DEN,RES,ACT,Active,2,S,,,,,
00-0027866,Earl Thomas,Earl,Earl,Thomas,E.Thomas,Earl,III,THO124271,35453,ThomEa99,5539,1540,13251,32005448-4f12-4271-2ff1-84d7d597aa60,1989-05-07,DB,FS,DB,SAFETY,70,220,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zqeizl8cu6rbtyjwbjka",Texas,,29,2010,2019,BAL,ACT,RES,,10,S,,2010,1,14,SEA
THO127302,Earl Thomas,Earl,Earl,Thomas,,,,THO127302,,ThomEa00,,,,32005448-4f12-7302-9e08-2c3151be4901,1948-10-04,TE,TE,,,75,224,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aj7wg6tykgo4puqyimgh",Houston,,0,1974,1976,HOU,ACT,,,6,,,,,,
THO133364,Earlie Thomas,Earlie,Early,Thomas,,,,THO133364,,ThomEa20,,,,32005448-4f13-3364-7067-eefc28b56ceb,1945-12-11,DB,CB,,,73,190,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ovuztfavyptbolmw8wty",Colorado State,,0,1974,1975,DEN,ACT,,,6,,,,,,
00-0016255,Eddie Thomas,Eddie,Eddie,Thomas,,,,THO140099,,,,,,32005448-4f14-0099-9697-27f63c54c0a4,1968-07-09,DB,CB,,,69,178,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xbmgktbhai6glu5o9sbr",San Jose State,,0,1993,1993,LAC,CUT,,,1,,,,,,
00-0019522,Edward Thomas,Edward,Edward,Thomas,,,,THO140267,,ThomEd21,,,2430,32005448-4f14-0267-fc54-4ef69a4c3d73,1975-09-27,LB,OLB,,,73,228,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f9dqnirwgimbtgknxedt",Georgia Southern,,59,2000,2002,JAX,CUT,,,3,,,,,,
THO140183,Ed Thomas,Ed,Edward,Thomas,,,,THO140183,,ThomEd20,,,,32005448-4f14-0183-dab6-30fd19c0b40a,1966-05-04,TE,TE,,,75,235,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j4wsahamdwmbv9kcjmev",Houston,,0,1990,1992,BUF,RES,,,3,,,,,,
THO145488,Emmitt Thomas,Emmitt,Emmitt,Thomas,,,,THO145488,,ThomEm00,,,,32005448-4f14-5488-ca7e-01762b788b83,1943-06-03,DB,CB,,,74,192,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rsl3sk7d2h8a5qduozab",Bishop,,0,1974,1978,KC,ACT,,,13,,,,,,
00-0016258,Eric Thomas,Eric,Eric,Thomas,,,,THO157612,,ThomEr01,,,6650,32005448-4f15-7612-8676-cc19ba54ad3d,1964-09-11,DB,CB,,,71,184,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/crjozxccoqrsxns2yijx",Tulane; Pasadena College,,0,1987,1995,DEN,ACT,,,9,,,1987,2,49,CIN
00-0030651,Eric Thomas,Eric,Eric,Thomas,,,,THO160643,41488,ThomEr02,8918,3402,17092,32005448-4f16-0643-c19a-3ea99cf9d3b6,1991-11-11,WR,WR,,,73,225,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jczk7wzwdxdg1ignvqwl",Troy,,0,2014,2014,BUF,CUT,,,0,,,,,,
00-0016263,Fred Thomas,Fred,Fredrick,Thomas,,,,THO168220,,ThomFr20,,,1022,32005448-4f16-8220-d90a-4f53f0c36744,1973-09-11,DB,CB,,,69,185,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fqznosdpgybzl2cx8esn",Tennessee-Martin; Mississippi; Mississippi Valley State University; Northwest Mississippi CC,,22,1996,2007,NO,ACT,,,12,,,1996,2,47,SEA
THO169736,Garth Thomas,Garth,Garth,Thomas,,,,THO169736,,ThomGa20,,,,32005448-4f16-9736-586a-8911efb426e0,1963-11-26,OL,G,,,75,260,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yebas6mnxdsu6gin9tam",Washington,,0,1987,1987,SEA,ACT,,,0,,,,,,
00-0016267,George Thomas,George,George,Thomas,,,,THO181860,,ThomGe00,,,,32005448-4f18-1860-5f53-be917e72c048,1964-07-11,WR,WR,,,69,169,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hzxiv2ykfpfipmtaouw3",UNLV,,0,1989,1992,TB,ACT,,,4,,,1988,6,138,ATL
